text,pengaksesan,transaksi,akun,cs,performa
gampang tranfer kemana tranfer no rek gampang mempermudah kemarin top up atm cukup susah masuk,0.0,1.0,0.0,0.0,0.0
login ribet verifikasi wajah gagal terus suruh hubungi call center perbaiki bugs bintang,1.0,0.0,1.0,0.0,0.0
bagus gajian snack video terus tarik dana terus tf rekening ebes bapak haris daftar premium tf rekening dana perlu daftar premium top up dm mobile legend top up chip higs domino lancar terimakasih dana mempermudah saran top up turunin jadi min rp jadi sesuai kantong terimakasih,0.0,1.0,1.0,0.0,0.0
untuk pihak dana tonglong pertimbangkan untuk pemotongan transaksi kenakan barusan kirim uang kenakan potongan,0.0,1.0,0.0,0.0,0.0
maaf edit bintang jadi bintang update jadi lambat kadang error tunggu dana kembali balikin bintang aplikasi sampah uninstall,0.0,0.0,0.0,0.0,1.0
system dana eror udah mskin no handphone pin log berulang ulang minta masukkan no handphone masuk habis top up,1.0,1.0,0.0,0.0,0.0
aplikasi bagus beserta penawarannyaa kurang lengkap pilihan topupnya tambahkan pilihan topup bank syariah indonesia,0.0,1.0,0.0,0.0,0.0
mendaftar kodenya katanya kode keliru maksudnya mengerti benar beritahu ya diperbaikin oh panggil kakak,1.0,0.0,0.0,0.0,0.0
minggu kecewa aplikasi dana transaksi aplikasi saldo pihak dana untuk perbaikannya,0.0,1.0,0.0,0.0,0.0
hadirnya dana dompet digital cukup membantu transaksi menggunakan vritual accoun semoga kedepannya baik fiktur baik tunggu danaplayleter terimakasih dana,0.0,1.0,0.0,0.0,0.0
kode otp masuk masuk pesan jadi tidak bisa masuk dana transaksi lakukan tindak,1.0,1.0,0.0,0.0,0.0
aplikasi emoney bagus diskonnya transfer kerekening bank tetap gratis beli pulsa diskon,0.0,1.0,0.0,0.0,0.0
kendalanya transfer saldo berkurang proses jam malam dana care slow respon,0.0,1.0,0.0,1.0,0.0
bintang perbaiki pulsa kom stok habis siap tidak tahu bulan penggunaan baik baik eror perbaiki,0.0,1.0,0.0,0.0,0.0
posisi urgent banget data mati butuh pulsa masuk esok alhasil plan buyar udah bertahun pakai dana usele banget tidak akan pakai maaf uninstal aplikasi,0.0,1.0,0.0,0.0,0.0
habis pakai saldo dana beli saldo google play seharga aplikasi dana nyaudh kata transaksi berhasil pas cek google playstore saldo bertambah,0.0,1.0,0.0,0.0,0.0
login gimana no handphone gak ngelogin sistem sibuk coba bulan gak gimana mind payah,1.0,0.0,0.0,0.0,0.0
aplikasi lambat transfer saldo jam menunggu cs masa menunggu kerja uangnya urgent pusing pengiriman menunggu sekian,0.0,1.0,0.0,1.0,1.0
login aplikasi dana nomor pin benar disuruh hubungi customer servis gitupun pakai pulsa deh,1.0,1.0,0.0,0.0,0.0
saldo masuk jam aplikasi mengecewakan kembalikan saldo woi aplikasi telfon email tanggung jawab,0.0,1.0,0.0,1.0,0.0
verifikasi susah ktp pakai enggak tau akun pakai ktp orang tua kualitas foto buruk terus,0.0,0.0,1.0,0.0,0.0
kalauk fitur menarik uang atm kartu amazing banget aplikasi setuju setuju,0.0,1.0,0.0,0.0,0.0
heran dana masuk akun hubungi call center ribet banget aktifin premium masuk pin benar hubungi call center,1.0,0.0,1.0,0.0,0.0
jelas kerjanya semalaman transfer uang masuk untg nominalnya gadu susah banget,0.0,1.0,0.0,0.0,0.0
bahaya pakai dana masak aplikasi bekukan coba saldo menangis dompet digital bekukan aplikasi jelas berbahaya,0.0,1.0,0.0,0.0,0.0
halo selamat berjumpa kembali tim dana meminta untuk menu verifikasi akun klik lodingnya banget muncul perbaiki menjadikan akun premium,0.0,0.0,1.0,0.0,0.0
lengkapi data laporan pengaduan dan lain-lain uang tetap balik juta an jelas jelas ditipu terus gunanya lapor,0.0,1.0,0.0,0.0,0.0
ganti no akun persulit aneh jelas aplikasi disuruh email pihak dana kirim ktp tanggapin email ditindak lanjuti samapai menunggu daftar akun ktp,0.0,0.0,1.0,1.0,0.0
dana transfer pas klik lambang kirim klik untuk klik fitur klik kirim klik diperbaiki,0.0,1.0,0.0,0.0,0.0
kekurangan dana riwayat penyimpanan rekening pakai hapus up hapus no rekening tertera riwayatnya takutnya kesalahan transfer terimakasih selebihnya kendala ok ok sukses dana amanah,0.0,1.0,0.0,0.0,0.0
heran aplikasi dana klik bagian pulsa data susah banget tungguin layarnya tetap putih terus,0.0,1.0,0.0,0.0,0.0
aduh uang ku tf masuk rekening tujuan melaporkan keluhan respon udah email via whatsapp musim pandemik coba butuh uangnya masuk kesal,0.0,1.0,0.0,1.0,0.0
masalah ahir ahir dana gagal verifikasi dana premium coba daftar premium masuk payah,0.0,0.0,1.0,0.0,0.0
ugrade premium susahnya meminta maaf alhasil saldo nyangkut gak kirim informasi email responnya lambaat,0.0,1.0,1.0,1.0,0.0
mantab dimanfaatin stor tunai solanya atm jauh jadi top up didana ditransfer rek bank biaya admin kembangkan terus aplikasinya,0.0,1.0,0.0,0.0,0.0
semenjak upgrade premium bukanya baik buruk kode otp masuk nomernya benar payah dana,1.0,0.0,1.0,0.0,0.0
bos widrauw tik tok katanya suruh verifikasi mail berhasil verifikasi tersambung tik tok,0.0,0.0,1.0,0.0,0.0
cara aktifkan akun dana bekukan memasukkan pasword benar klaim salah butuh uang untuk transfer,0.0,1.0,1.0,0.0,0.0
update tambah lambat transfer masuk transfer pakai virtual akun biaya admin transfer gratis gunanya,0.0,1.0,1.0,0.0,1.0
kemarin nyaman loading tap kali loading tap kali doble pas kirim uang meminta pin kali tahu taunya uang kirimjga doble perbaiki respon cepat aplikasi,1.0,1.0,0.0,1.0,1.0
masuk dana nomor benar pin benar diminta untuk menghubungi costumer service menghubungi costumer service meminta untuk chat whatsapp pihak dana chat whatsapp pihak dana diminta tulis email tilis email diminta mengubungi costumer service oper bodoh sumpah niat banget cs dana,1.0,0.0,0.0,1.0,0.0
bagus banget transaksi aplikasi peng hasil uang sehari aplikasi naro uang dana kendalanya pikir,0.0,1.0,0.0,0.0,0.0
top up saldo masuk customer service dihubungi sibuk whatsapp sibuk email no respon menurun pelayanannya,0.0,1.0,0.0,1.0,0.0
ribet log susa keluar notif menghungi call centre what the fuck sedang apa hubungin masalah hubungin ngabisin pulsa,0.0,1.0,0.0,0.0,0.0
hubungi enak bayak dana disuruh telpon pakai pulsa rugi kembalikan ganti bintang,0.0,1.0,0.0,1.0,0.0
oi knapa pin benar keterangan salah terus meminta otp knapa meminta hubungi cs dana,1.0,0.0,0.0,1.0,0.0
saldo dana hilang melakukan top up ribu lewat halo dana menjadi kerja,0.0,1.0,0.0,0.0,0.0
beli pulsa data dana seminggu statusnya proses memberi keluhan lewat email tanggapan whatsapp tulisannya antrian penuh dana kecewa mencari uang susah kepala jadi kaki kaki jadi kepala gara aplikasi dana jadi rugi menyesal membeli pulsa data dana tanggung jawabnya tingkatkan allah melaknat orang licik,0.0,1.0,0.0,1.0,0.0
kecewa aplikasi top up dana juta lewat banking tanggal saldonya masuk menunggu email whatsapp telepon tidak bisa sibuk terus cs tolonglah proses uang keperluan urgent,0.0,1.0,0.0,1.0,0.0
aplikasi ribet masa login nggak verifikasi muka login pakai pin ujungnya suruh hubungi customer servicenya,1.0,0.0,1.0,0.0,0.0
menjadi seseorang alamualaikum pihak dana aplikasi upgrade langsung masukkan uang hangus coba masukan uang dana dana upgrade langsung hangus lalai pihak dana,0.0,1.0,1.0,0.0,0.0
tf rek kemarin masuk masuk status menunggu terus dana care hubungi kejelasan salahnya dimana eror apalah respon jelas,0.0,0.0,0.0,1.0,0.0
dana tambah ribet suruh afgret premium turuti ribet akun darah tinggi aja,0.0,0.0,1.0,0.0,0.0
download aplikasi masuk verifikasi aplikasi keluar bolak balik banget terus bagusin aplikasi jelek banget,0.0,0.0,1.0,0.0,0.0
kocak gak token vocer diskon topup gak kayak pertama memakai dana diskon mah gak,0.0,1.0,0.0,0.0,0.0
untuk developer tambahkan fitur pengaman finger print verifikasi wajah untuk pin log va tetangga close tutup aplikasi langsung terkunci terimakasih,1.0,0.0,1.0,0.0,0.0
muncul terus id dana memakai kode negara langsung angka handphone diberi ratink jawab,1.0,0.0,0.0,0.0,0.0
kas bintang halo admin upgrade premium ktp gunakan untuk upgread akun hapus akun akun pertama,0.0,0.0,1.0,0.0,0.0
upgrade dana premium gagal terus costomer kepastian balasanya jelas aplikasi bayar pulsa doang asuk,0.0,1.0,1.0,0.0,0.0
pengisian token listrik proses dev diperbaiki terjadi masalah secara terus menerus secara terus menerus,0.0,1.0,0.0,0.0,0.0
aplikasi gak jelas mengurus nomor hilang susah untuk konfirmasi kelanjutannya email mengikuti saldo susah untuk ambil ati ati aplikasi,0.0,1.0,0.0,1.0,0.0
membantu berjualan disaat pembeli transfer ditambah gratis biaya admin cuann terimakasih dana semoga maju terus sukses,0.0,1.0,0.0,0.0,0.0
kecewa besar aplikasi dana membuat akun main permainan penghasil dana masuk masuk saldo kakak engak,0.0,1.0,1.0,0.0,0.0
emosi daritadi upgrade akun premium terus transfer lewat dana akun jadi,0.0,1.0,1.0,0.0,0.0
hdr semalem login veryfikasi wajah masukan pin dsuruh hubungi dana pulsa habis terhubung whatsapp alesan antri bagus pertama doang mah,1.0,1.0,0.0,1.0,0.0
ribet nih dana kemarin tranfer uang rek bank terus terus jadi khawatir nih transaksi uangan lewat aplikasi dana,0.0,1.0,0.0,0.0,0.0
gak transfer aneh banget nyaman banget pakai aplikasi transfer parah banget perbaiki penarikan saldonya pasien bayar admin tetap,0.0,1.0,0.0,0.0,0.0
kirim uang bank akun dana uangnya masuk udah komplain mail instagram whatsapp respon satupun,0.0,1.0,1.0,1.0,0.0
admin akun dana login email whatsapp respon lambat banget udah ganti pin tetap,1.0,0.0,1.0,1.0,1.0
ku bintang respon pas login masukan pasword keterangan aktf gimana solusinya,1.0,0.0,0.0,1.0,0.0
gak menjamin deh cerita punya uang terus kirim nomer dana temenku nomer dananya gak kepakek otomatis uangnyakan kembalikan konfirmasi email ig twitter tetap respon responnya,0.0,1.0,0.0,1.0,0.0
pakai dana kirim uang rekening bank gratis kecewa memakai aplikasi untuk kirim uang lancar,0.0,1.0,0.0,0.0,0.0
prem dana ktp pakai kartu pelajar anak bawah umur mulai bisnis kecilan,0.0,0.0,1.0,0.0,0.0
bagian kode otp knapa pakai kode masuk no handphone hilang merasa kesusaha perlu pakai kode otp diperbaiki kembali untuk bintang perbaiki aplikasi,1.0,0.0,0.0,0.0,0.0
bintang tanya knapah akun upgred dana premium proses pendaftaran sistem sibuk terus jawaban,0.0,0.0,1.0,0.0,0.0
membuka aplikasi dana kembali treus kembali aplikasi gak bantuanya kakak gimana cara menarik uang,0.0,1.0,0.0,0.0,0.0
aplikasi bagus transfer bank suruh masukan nomor kartu maksudnya kirim dana,0.0,1.0,0.0,0.0,0.0
pelayanan kurang memuaskan transaksi pending ribu tanggal kejelasan cs dihubungi pelayanan nihil,0.0,1.0,0.0,1.0,0.0
baik download isi pulsa saldo berkurang pulsa masuk aplikasi sampah usaha coba dipikir orang penipu,0.0,1.0,0.0,0.0,0.0
mengurus akun premium belibet banget kirim persyaratan email terkait kendalanya meminta terus,0.0,0.0,1.0,1.0,0.0
upgrade versi premium susah meminta ampun transfer premium permudah dikit mempersulit mempermudah,0.0,1.0,1.0,0.0,0.0
bintang orang aplikasi bagus awal mulai kelihatan busuknya sadar ingat aplikasi money jamin lps ojk otoritas keuangan jadi waktu terjadi kehilangan nominal akun menuntut ingatkan rekan saudara gunakan aplikasi bijak jadikan aplikasi tempat menyimpan uang transaksi keuangan transfer jual beli,0.0,1.0,1.0,0.0,0.0
ganti jadi bintang pengiriman bank pending cs menyampaikan menunggu jam kerja luar sabtu minggu pending uang menunggu segitu verifikasi pinjaman onlen butuh waktu menit,0.0,1.0,1.0,1.0,0.0
login perbaiki pas otp tiba tulisan menghubungi costumer servis perbaiki pihak dana,1.0,0.0,0.0,0.0,0.0
suka pakai dana lambat kali kirim butuh waktu menit sistim perbaharui,0.0,0.0,0.0,0.0,1.0
aplikasi dana mempermudahkan cocok pakai transaksi bank grati transfer bank the bestt pokonyaa aplikasi,0.0,1.0,0.0,0.0,0.0
top up dana via bsi bank syariah indonesia virtual account bsi semoga tambah pelayanannya terimakasih,0.0,1.0,0.0,0.0,0.0
daftar pakai no benar no aktif pas daftar kode verifikasi aneh batt dah menunggu kode muncul,1.0,0.0,1.0,0.0,0.0
min menu aplikasi pilihan top up saldo digital upgrade versi terbaru,0.0,1.0,1.0,0.0,0.0
ya menurut aplikasi dana dompet digital indoesia berguna banget menyimpan uang hasil mengikuti event app snack video permainan terus untuk men transfer uang mudah banget ya kadang kadang suka kesalahan transfer uang atm bank tulisan penipuan uang cairkan untuk solusi terimakasih developer pt espay debit indonesia koe,0.0,1.0,0.0,0.0,0.0
aplikasi bagus login pakai email ribet lupa pin terakhir sibuk terima,1.0,0.0,0.0,1.0,0.0
gagal upgrade akun gagal upgrade dana premium respon punya gagal terus tarik tunai transfer,0.0,1.0,1.0,1.0,0.0
download aplikasi parah bilang tindak lanjut soal top up dana tanggal tanggal agustus masuk total kacau,0.0,1.0,0.0,0.0,0.0
aplikasinya cukup membantu jajanan beli cilok pinggir jalan tidak bisa scan jadi mikir yaudahlah makan dirumah jadi hemat hahaha,0.0,1.0,0.0,0.0,0.0
bayar merchant sehari proses kontak via email ig balas aduh tertawa balas ulasan baca bilang kontak via email balas disuruh kontak aduh aduh,0.0,0.0,0.0,1.0,0.0
download langsung suruh memasukkan nomor telepon pin akun jadi bingung masuknya,1.0,0.0,1.0,0.0,0.0
waktu verifikasi premium ya lengkap dipercepat untuk verikasinya kasihan buru pengen tf tarik tunai kepremium,0.0,0.0,1.0,0.0,0.0
aplikasi dana sungguh buruk download menyesal mengirim uang terkirim email lewat pusat bantuan putar putar,0.0,1.0,0.0,1.0,0.0
gak jelas menarik uang susah verifikasih gagal terus gimana cair uang,0.0,1.0,0.0,0.0,0.0
parah nomor terdaftar premium login akun pemberitahuan nomor terdaftar atas nama pengguna nomor aktif terdaftar,1.0,0.0,1.0,0.0,0.0
app jelek uang tertanam diapa apai beli pulsa verifikasi akun mirip penipuan,0.0,1.0,1.0,0.0,0.0
aplikasi dana tiba tiba keluar giliran masuk mintai kode otp kode otp kirim masuk aplikasi dana,1.0,0.0,0.0,0.0,0.0
upgrade premium susah banget gara alasannya ktp buram nama kedetek gak sesuai dta asli pas diubah dibilang ktp sesuai blur disuruh tambah dokumen keterangan berhasil upload gak file hsil uploadnya pas diupload gagal mengirim terus berkali mencoba kaya gitu udah mencoba email disuruh lengkapin ket akun udah jam lewat tanggapan whatsapp chat jawab robot terus duh gimana lumayan saldonya masuk dftr udah kendalanya,0.0,0.0,1.0,1.0,0.0
ganti bintang satu menerima uang dana tiba tiba ngelag sinyal bagus perbaiki,0.0,1.0,0.0,0.0,0.0
pertama menggunakan aplikasi dana gak merasa kecewa transaksi transfr smuanya lancar tepat terimakasih,0.0,1.0,0.0,0.0,0.0
kali transfer tanggal agustus jam menunggu saldo balik tf masuk cs hubungi sibuk,0.0,1.0,0.0,1.0,0.0
paayah bayar xl rumah payaah payaah susah bangedz transaksi bayar internet turun dibikin mantabz,0.0,1.0,0.0,0.0,0.0
butuh rating bintang developernya memperbaiki performa busuk aplikasi dana masa aplikasi money seberat,0.0,0.0,0.0,0.0,1.0
masalah lupa pin menunggu satu jam kedepan untuk normalisasi aplikasi satu jam aplikasi dana,1.0,0.0,0.0,0.0,0.0
heran dana jadi ribet coba berbagai cara untuk mengembalikan dana nomor akun dana lana via email via telepon kali telepon tetap,0.0,0.0,1.0,1.0,0.0
aplikasi ngerugiin masa tf ribu pemberitahuan berhasil uangyh pihak pengirim terus barusan mengirim ribu bngat masuk ya pihak pengirim pemberitahuan berhasill sangatt aneh keluhan pihak dana tidak ada respon,0.0,0.0,0.0,1.0,0.0
akvkasih bintang tlong bantu aplksi dana apdet trbaru tampilan putih menampilkan gmbar misal beli kuata gmbr gak nmpak klhtan putih sinyal bagus handphone supo seblum abdet tmpilan putih gak klhtan tampilan mhon bantu pnguna dana dana deh,0.0,1.0,0.0,0.0,0.0
ijin min login akun dana diminta hubungi customer servis nomor telepon pin betul,1.0,0.0,1.0,0.0,0.0
kak upgrade susah banget gagal coba jadi punya saldo bantu kak soal bayar sekolah anak,0.0,1.0,1.0,0.0,0.0
benar benar parah aplikasi login berkali kali masuk layar disuruh login login hadeh hadeh,1.0,0.0,0.0,0.0,0.0
dana menurun system bayar tagihan wifi pulsa listrik beli paket data pakai dana suka hilang fitur pembayaran aneh,0.0,1.0,0.0,0.0,0.0
dana jadi susah untuk top up dana brilink atm ataw alfa gagal aman enak menggunakan aplikasi menurun maaf awal bintang kurangi jadi bintang,0.0,1.0,0.0,0.0,0.0
coba suruh foto ktp diikuti kurang jelas terus sulitnya meminta ampun kirim uang lewat dana susah,0.0,1.0,1.0,0.0,0.0
aplikasi update premium langsung coba masuk login kembali tunggunya abad untuk masuk aplikasi,1.0,0.0,1.0,0.0,0.0
kecewa sistemnya upgrade akun sulit transaksi masukkan uang lumayan gak gunakan,0.0,1.0,1.0,0.0,0.0
dana ayo vitur hapus akun vitur dana anak soalnya tarik saldo tiktok dana dana premium jadi merasa gelisah pas malam soalnya pakai nomor ibu akun takut akun hack semoga dana vitur hapus akun,0.0,1.0,1.0,0.0,0.0
belanja onlen ok belanja alfamatidak gerai menerima betapa sulitnya untuk upgrade premium,0.0,0.0,1.0,0.0,0.0
kesal banget meminta upgrade ganti nomor banget tidak bisa lewat telpon alihin whatsapp whatsapp alihin email terus lebaran monyet,0.0,0.0,1.0,1.0,0.0
lambat masa mengirim uang mulai jam jam masuk kerekening sumpah lambat najis memakai dana,0.0,1.0,0.0,0.0,1.0
akun dana premium tidak bisa langsung top up shopee lihat akun dana punya adekku dibawah umur top up digital saldo langsung gopay ovo shopee,0.0,1.0,1.0,0.0,0.0
aplikasi bagus cair uang aplikasi manapun akhir akhir kendala dana pokoknya the best deh terimakasih dana,0.0,1.0,0.0,0.0,0.0
suka loading kebuka isi pulsa terus pas tranfer dana upgrade loading kebuka,0.0,1.0,1.0,0.0,0.0
aplikasi ribet transfer rekening upgrade menunggu verifikasi no ktp benar bilang salah sue,0.0,1.0,1.0,0.0,0.0
saldo dana goals tulisan saving terus masuk dana goal masuk cek jumlah masuk sinyal bermasalah,0.0,1.0,0.0,0.0,0.0
trimakasih atas aplikasi group chat ribet simpan uang aplikasi dana thankzt you,0.0,1.0,0.0,0.0,0.0
login pakai nomor telepon kode otp masuk pas pakai nomor katanya sistem sibuk,1.0,0.0,0.0,0.0,0.0
pagi melakukan transfer kesesama dana diupgrade jelas lancar usaha kalo mengecewakan,0.0,1.0,0.0,0.0,0.0
bos menginstal aplikasi untuk membantu adaan susah mengupulkan poin permainan gaem mernah muncul saldo sedangan poinnya ter kumul dana usahakan untuk nongton vidio saran untuk menarik muncul angka target vidio mungin cukup ktp data masuk susah keadaan susah caba penjelasan bos terima dana,0.0,1.0,1.0,0.0,0.0
kecewa pihak dana login akun transaksi mhon bagusin akun transaksi bintang nomor atas nama yuli yani,1.0,1.0,1.0,0.0,0.0
menjadi seseorang alamu alaikum dana tidak bisa login nomor kartu mati totong pakai eimel dana masa teman ku,1.0,0.0,0.0,0.0,0.0
jam tanggapan cs via email terkait lapora gagal login versi terbaru gunakan android,1.0,0.0,0.0,1.0,0.0
top dana pakai kartu debit bri logo gpn warna putih min jelaskan udah coba berkali kali katanya chanel pemeliharaan terus jelas betul aplikasi,0.0,1.0,0.0,0.0,0.0
top up rp ribu tanggal augustus detik masuk an pihak dana pelaku tindak penipuan,0.0,1.0,0.0,0.0,0.0
akun premium verifikasi ktp waktu reset handphone coba log saldo lumayan akun,0.0,1.0,1.0,0.0,0.0
membantu waktu kadang kadang lambat semoga terus baik terutama jaringan internetnya kadang menunggu terima,0.0,0.0,0.0,0.0,1.0
perbaiki sistemnya pengisian pulsa gak tersambung no kontak telepon otomatis untuk pln semoga copy paste nomer kontak telepon terimakasih,0.0,1.0,0.0,0.0,0.0
tanya tranfer uang rekening bni aplikasi dana keterangan berhasil cek atm saldonya bertambah bsudah konfirmasi lewat email perubahan terus komplain,0.0,1.0,0.0,1.0,0.0
sebentar keluar login ulang malu pin kalo input prtm suka dblg salah pas benar parahny pas tap kirim otp sms masuk koneksi cukup lancar sms operator masuk aja enak pakai kalo aja tidak ada hambatan,1.0,0.0,0.0,0.0,0.0
aplikasi ya masa pakai upgred kepremium sulit pakai uang tlong sulit untuk penggunaan aplikasi berkembang lampirkan no pusat bantuan memundahkan pengguna aplikasi untuk memberukan keluhannya,0.0,1.0,0.0,0.0,0.0
sistim sibuk masukkan pin hemm kirim email berkali tanggapan pelayanan kirim email katanya suruh menunggu jawaban lanjut proses email selanjutnya prosesnya butuh bulan anying,1.0,0.0,0.0,1.0,0.0
habbaitara modorenai tryout itte mezhashita no whatsapp aoi aoi ano sora aplikasinya bagus banget suka aplikasinya warna ikonnya kurang suka jadi diperbaiki ikonnya terima untuk aplikasinya menyimpan uang digital baik thank you,0.0,1.0,0.0,1.0,0.0
maaf pakai akun cadangan akun sesi hilang berulang kali update akun dana gus nenek pakai,0.0,0.0,1.0,0.0,0.0
mengecewakan proses upgrade premium ribet susah top up uang berkurang saldo dananya tetap,0.0,1.0,1.0,0.0,0.0
buruk app pelayanan kurang maksimal transfer dana app eh uang terpending membuat laporan dihari lambat proses coba telepon melalu call center ternyata pakai berbayar mesti sabar menunggu proses kedapan menurut sayang waktu berikan butuh uang butuh uang untuk dikembalikan bantu nomer pelaporan,0.0,1.0,0.0,0.0,1.0
menggunakan fiturrnya bagus bulan gratis transfer bank semoga kedepannya bagus semoga menemgecewakan,0.0,1.0,0.0,0.0,0.0
pindah aplikasi mulai bulan kemarin transaksi pulsa axis nyangkut terus by by dana terimakasih atas masa indah bersamamu,0.0,1.0,0.0,0.0,0.0
bintang maaf bonus pemindahan kartu debet dana bosan bonus kena pajak bonus rewardnya up grade apl ok,0.0,1.0,0.0,0.0,0.0
transaksi prosesnya coba hubungi cs dana balas aduh parah uang ku kembalikan refound transaksi apapun,0.0,1.0,0.0,1.0,0.0
upgrade meminta foto ktp gagal meminta ulangi kirim laporan pengaduan diminta attacment foto video tulisanya app untuk membuka file manager galeri terus uang masuk jadi ngendep didalem bisanya beli token pln app rekomendasi,0.0,1.0,1.0,0.0,0.0
menyesal pakai aplikasi uang sayang ambil verifikasi verifikasi tidak bisa gagal terus,0.0,1.0,1.0,0.0,0.0
akun dana respon soalnya khwatir data gunakan orang tiba tiba masuk akun dana,0.0,0.0,1.0,1.0,0.0
dana kesini ribet masa login pas keterangan aktif ditinggalin pengguna login dibatasin,1.0,0.0,0.0,0.0,0.0
upgrade dana premium sulit verifikasi pakai data pribadi tulisannya akun bermasalah salahnya dimana coba,0.0,0.0,1.0,0.0,0.0
kembalikan saldo dana tanggal agustus jam pagi beli pulsa riwayat transaksi tertulis kadaluarsa saldo dikembalikan,0.0,1.0,0.0,0.0,0.0
aplikasi cukup memuaskan untuk pengisian pulsa data baca data kontak diperbaiki baik kedepannya,0.0,1.0,0.0,0.0,0.0
edit parah lambat banget lag parah restaulang terus aplikasinya kasihan punya handphone kentang edit salah review kak maksudnya review aplikasi shop eh pas lihat app dana wkwkwk maaf untuk app dana sip satu potongan biaya ppn transfer mahal banget kak misal belanja onlen rp ppn dana rp rugi kak bebas,0.0,1.0,0.0,0.0,1.0
selamat malam tanya benar app dana memberikan hadiah juta untuk pelanggan katanya hadiah agustus whatsapp mengatas nmakan pt dana teeimakasih,0.0,0.0,0.0,1.0,0.0
hai min ngeluh awal transaksi lancar pas malam kejadian transfer teman nominal masuk akun dana chat whatsapp email respon aplikasinya error terus saldonya hilang teman tranfer juta kejadiannya komplain kemana perbaiki kinerja systemnya maaf bintang masalah terselesaikan tambah bintangnya trim masuk,0.0,1.0,1.0,1.0,0.0
daftar premium data benar ah ribet lebih baik perlu dowlaod membantu repot,0.0,0.0,1.0,0.0,0.0
melacak transaksi gunakan contohnya mlbb codapay merasa transaksi keluarga jelas akunnya heck solusi tidak usah download aplikasi simpan saldo terimakasih,0.0,1.0,0.0,0.0,0.0
kirim uang transaksi menunggu tidak ada balik duit email tunggu jam balik saldo pelayanan slowresp banget,0.0,1.0,0.0,1.0,0.0
isi saldo dana masuk pedahal laporannya sukses komlen whatsapp gmail masuk respon jadi bingung komlen saldo masuk komen hapus,0.0,1.0,0.0,1.0,0.0
kirim email perubahan nomor handphone nomor handphone terpakai non aktif jawaban,0.0,0.0,0.0,1.0,0.0
apl dana oke sgala transaksi mudah hemat beaya hrga terjangkau ayo teman pakai apl dana trimakasih,0.0,1.0,0.0,0.0,0.0
ditindak lanjuti min kenpa dana untuk membayar pulsa listrik jaringan sibuk terus,0.0,1.0,0.0,0.0,0.0
tabel keterangan reksadana naik turunnya harga tabel keterangan harga jual beli reksadana emas eth bit coin dan lain-lain jadi tahu harga reksadana harinya,0.0,1.0,0.0,0.0,0.0
bintag mantap sukses tim akun dana terima penjahat kelamin ketua admin dana aplikasi dana sekses sehat,0.0,0.0,1.0,0.0,0.0
kirim uang bank saldo dana katanya berasil tibtia riwayat status menunggu bantu masuk,0.0,1.0,0.0,0.0,0.0
hadeh kemarin agen top up untuk mengisi saldo dana keluar struk sukses ternyata uangnya masuk lapor kedana punya rek punya npwp orang kampung punya keceewaa sekli,0.0,1.0,0.0,0.0,0.0
saran beri option untuk cetak struk pembayaran bagian riwayat transaksi semoga dibaca dipertimbangkan saran terima kasih,0.0,1.0,0.0,0.0,0.0
aplikasi ribet anjing balikin aplikasi dana transfer akun dana non premium lebih baik aplikasi sebelah uninstall aplikasi recommended,0.0,1.0,1.0,0.0,0.0
udah instal isi saldo dicoba bbrapa via tf at indomaret alfa valid udah uninstal lelah,0.0,1.0,0.0,0.0,0.0
pengembang aplikasi makan super jumbo kali woi sadar aplikasi tambah berat otak pakai dikit transaksi loading bangkai,0.0,1.0,0.0,0.0,0.0
kendala aplikasi susah benerin contoh tranfer tertunda menunggu meminta bantuan pusing lewat whatsapp jawab robot bilang sibuk payah,0.0,0.0,0.0,1.0,0.0
bicara dana lambat jelek suka keluar handphone kentang aplikasi bagus lawak menyalahkan aplikasi hahahahahahahahah,0.0,0.0,0.0,0.0,1.0
mengirim uang rekening masuk masuk tulisan riwayatnya berhasil gak masuk masuk rekening pengiriman aneh,0.0,1.0,0.0,0.0,0.0
sebel banget awal bagus jadi jelek loading terus pas transkaksi transfer signal jaringan udah full,0.0,1.0,0.0,0.0,0.0
hadeh katanya dompet digital transfer saldo dipersulit masa diubah jadi dana premium cobalah mengerti masa ppkm pembayaran apapun dipermudah bantuan aplikasi dipersulit hadeh,0.0,1.0,1.0,0.0,0.0
suka aplikasi teman kirim uang ribu dana masak pas teman melihat dana saldo berhasil kirim ribu ribu hilang iklas pokoknya,0.0,1.0,0.0,0.0,0.0
kecewa dana akun memiliki saldo tiba tiba dibekukan hubungi help dana disuruh menunggu jam akun tetap dibekukan tolonglah jaman susah makan uang nasabah mengeluh kebijaksanaannya,0.0,1.0,1.0,0.0,0.0
akun ku satu premium sandi salah terus benar benar ingat sandi perbaiki saldo,0.0,1.0,1.0,0.0,0.0
pengalaman dana menonton video menang permainan dana bayar dana maju masuk akun play store bidang pembayaran menang permainan dana bayar,0.0,1.0,1.0,0.0,0.0
masuk akun dana kode otp kirim mhon bantuan ganti handphone dowload ulang instal akun dana login kode otp kirim cekk kembali kendala akun dana terblokir,1.0,0.0,1.0,0.0,0.0
transfer rek bri virtual account pending nominal besoknya notif berhasil cek rekening penerima ternyata masuk cek terus masuk tanya bri ternyata dana suppoutk briva lantas mengajukan keluhan solusi balasannya membuat sistem cek notifikasinya telusuri sistem,0.0,1.0,0.0,0.0,0.0
